     31 dic. 2024;0
     02 ene. 2025;9376,352
     03 ene. 2025;20582,876
     06 ene. 2025;6345,2
     07 ene. 2025;11034,486
     08 ene. 2025;6311,03
     09 ene. 2025;11028,1805
     10 ene. 2025;2418,35
     13 ene. 2025;9675,7845
     14 ene. 2025;4412,574
     15 ene. 2025;23111,552
     16 ene. 2025;5083,484
     17 ene. 2025;3119,89
     20 ene. 2025;17715,12
     21 ene. 2025;19572,724
     22 ene. 2025;10398,23392
     23 ene. 2025;16035,24
     24 ene. 2025;15788,774
     25 ene. 2025;0
     27 ene. 2025;22112,715
     28 ene. 2025;20241,207
     29 ene. 2025;30794,20516
     30 ene. 2025;3288,524
     31 ene. 2025;8214,243
     01 feb. 2025;0
     03 feb. 2025;53586,34
     04 feb. 2025;4652,27
     05 feb. 2025;13761,099
     06 feb. 2025;5632,572
     07 feb. 2025;6833,641
     10 feb. 2025;10083,95948
     11 feb. 2025;22183,74468
     12 feb. 2025;25066,9136
     13 feb. 2025;11118,72
     14 feb. 2025;24442,88
     17 feb. 2025;15776,502
     18 feb. 2025;38295,592
     19 feb. 2025;29317,072
     20 feb. 2025;23280,348
     21 feb. 2025;16421,7
     24 feb. 2025;23528,752
     25 feb. 2025;3644,298
     26 feb. 2025;6140,034
     27 feb. 2025;7628,687
     28 feb. 2025;26287,33
     03 mar. 2025;2209,056
     04 mar. 2025;10342,98
     05 mar. 2025;23894,98
     06 mar. 2025;67779,77775
     07 mar. 2025;29777,895
     10 mar. 2025;42293,7108
     11 mar. 2025;22522,306
     12 mar. 2025;14303,94
     13 mar. 2025;8821,96
     14 mar. 2025;15554,234
     17 mar. 2025;28829,7978
     18 mar. 2025;17195,5
     19 mar. 2025;8833,355
     20 mar. 2025;12404,95
     21 mar. 2025;16664,286
     22 mar. 2025;0
     24 mar. 2025;26671,68
     25 mar. 2025;12772,322
     26 mar. 2025;7098,182
     27 mar. 2025;25961,27826
     28 mar. 2025;17637,82116
     31 mar. 2025;28954,269
     01 abr. 2025;16733,5
     02 abr. 2025;4004,84
     03 abr. 2025;49887,747
     04 abr. 2025;24749,7097
     07 abr. 2025;11541,372
     08 abr. 2025;14680,205
     09 abr. 2025;8730,805
     10 abr. 2025;26654,075
     11 abr. 2025;1288,256
     14 abr. 2025;1674,426
     15 abr. 2025;1666,8
